"Term","count.2013","pct.2013","count.2017","pct.2017","diff","pct.growth.rate"
"partner opportunity",2,9.4459925376659e-05,3,0.000158369846381249,6.39099210045901e-05,0.676582378715093
"senior assistant accountant",2,9.4459925376659e-05,3,0.000158369846381249,6.39099210045901e-05,0.676582378715093
"tax junior",2,9.4459925376659e-05,3,0.000158369846381249,6.39099210045901e-05,0.676582378715093
"technical project manager",2,9.4459925376659e-05,3,0.000158369846381249,6.39099210045901e-05,0.676582378715093
"senior finance analyst",14,0.000661219477636613,21,0.00110858892466874,0.00044736944703213,0.676582378715093
"audit senior manager",10,0.000472299626883295,15,0.000791849231906245,0.00031954960502295,0.676582378715093
"office manager",10,0.000472299626883295,15,0.000791849231906245,0.00031954960502295,0.676582378715093
"audit semi senior",33,0.00155858876871487,48,0.00253391754209998,0.000975328773385112,0.625776852087363
"tax manager",63,0.00297548764936476,90,0.00475109539143747,0.00177560774207271,0.596745122585803
"corporate tax manager",21,0.000991829216454919,30,0.00158369846381249,0.000591869247357571,0.596745122585803
"pension administrator",7,0.000330609738818306,10,0.000527899487937497,0.00019728974911919,0.596745122585802
"trainee",10,0.000472299626883295,14,0.000739059283112495,0.000266759656229201,0.564810220134087
"credit control administrator",5,0.000236149813441647,7,0.000369529641556248,0.0001333798281146,0.564810220134087
"senior tax manager",8,0.000377839701506636,11,0.000580689436731246,0.000202849735224611,0.536867180488835
"ifa",30,0.00141689888064988,41,0.00216438790054374,0.000747489019893852,0.527552833940418
"payable assistant",25,0.00118074906720824,34,0.00179485825898749,0.000614109191779252,0.520101356701684
"paraplanner",93,0.00439238653001464,126,0.00665153354801246,0.00225914701799782,0.514332471097503
"commercial underwriter",17,0.000802909365701601,23,0.00121416882225624,0.000411259456554641,0.512211557272436
"purchase ledger",27,0.0012752089925849,36,0.00190043815657499,0.000625229163990092,0.490295447746749
"graduate analyst",6,0.000283379776129977,8,0.000422319590349997,0.00013893981422002,0.490295447746749
"insurance administrator",6,0.000283379776129977,8,0.000422319590349997,0.00013893981422002,0.490295447746749
"tax analyst",6,0.000283379776129977,8,0.000422319590349997,0.00013893981422002,0.490295447746749
"assistant practice",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"audit senior practice",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"business senior",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"contract accountant",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"developer finance",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"financial business partner",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"financial management accountant",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"graduate assistant accountant",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"interim payroll manager",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"opportunity",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"part time payroll assistant",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"risk control manager",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"senior top practice",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"technical manager",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"treasury officer",3,0.000141689888064988,4,0.000211159795174999,6.94699071100102e-05,0.490295447746749
"assistant",482,0.0227648420157748,627,0.033099297893681,0.0103344558779062,0.453965631333836
"investment manager",10,0.000472299626883295,13,0.000686269334318746,0.000213969707435451,0.45303806155308
"personal tax manager",10,0.000472299626883295,13,0.000686269334318746,0.000213969707435451,0.45303806155308
"graduate trainee",7,0.000330609738818306,9,0.000475109539143747,0.000144499800325441,0.437070610327222
"purchase ledger manager",7,0.000330609738818306,9,0.000475109539143747,0.000144499800325441,0.437070610327222
"purchase ledger clerk",201,0.00949322250035422,257,0.0135670168399937,0.00407379433963944,0.429126604742218
"associate",19,0.00089736929107826,24,0.00126695877104999,0.000369589479971732,0.411858845233762
"audit assistant manager",12,0.000566759552259954,15,0.000791849231906245,0.000225089679646291,0.397151982262577
"business development consultant",4,0.000188919850753318,5,0.000263949743968748,7.50298932154304e-05,0.397151982262577
"corporate tax assistant manager",4,0.000188919850753318,5,0.000263949743968748,7.50298932154304e-05,0.397151982262577
"finance business analyst",4,0.000188919850753318,5,0.000263949743968748,7.50298932154304e-05,0.397151982262577
"group financial manager",4,0.000188919850753318,5,0.000263949743968748,7.50298932154304e-05,0.397151982262577
"investment administrator",4,0.000188919850753318,5,0.000263949743968748,7.50298932154304e-05,0.397151982262577
"payroll advisor",4,0.000188919850753318,5,0.000263949743968748,7.50298932154304e-05,0.397151982262577
"personal assistant",4,0.000188919850753318,5,0.000263949743968748,7.50298932154304e-05,0.397151982262577
"project",4,0.000188919850753318,5,0.000263949743968748,7.50298932154304e-05,0.397151982262577
"senior business development manager",4,0.000188919850753318,5,0.000263949743968748,7.50298932154304e-05,0.397151982262577
"purchase ledger assistant",23,0.00108628914183158,28,0.00147811856622499,0.000391829424393413,0.360704539247032
"finance officer",33,0.00155858876871487,40,0.00211159795174999,0.000553009183035114,0.354814043406135
"group management accountant",10,0.000472299626883295,12,0.000633479385524996,0.000161179758641701,0.341265902972074
"ifa support",5,0.000236149813441647,6,0.000316739692762498,8.05898793208507e-05,0.341265902972074
"motor underwriter",5,0.000236149813441647,6,0.000316739692762498,8.05898793208507e-05,0.341265902972074
"personal tax assistant",5,0.000236149813441647,6,0.000316739692762498,8.05898793208507e-05,0.341265902972074
"practice manager",5,0.000236149813441647,6,0.000316739692762498,8.05898793208507e-05,0.341265902972074
"bookkeeper accountant",6,0.000283379776129977,7,0.000369529641556248,8.61498654262708e-05,0.304008516778405
"part time payroll administrator",6,0.000283379776129977,7,0.000369529641556248,8.61498654262708e-05,0.304008516778405
"senior commercial account handler",6,0.000283379776129977,7,0.000369529641556248,8.61498654262708e-05,0.304008516778405
"senior handler",6,0.000283379776129977,7,0.000369529641556248,8.61498654262708e-05,0.304008516778405
"finance business partner",103,0.00486468615689794,119,0.00628200390645621,0.00141731774955828,0.291348239916479
"bookkeeper assistant",7,0.000330609738818306,8,0.000422319590349997,9.1709851531691e-05,0.277396098068642
"c developer",7,0.000330609738818306,8,0.000422319590349997,9.1709851531691e-05,0.277396098068642
"temporary",7,0.000330609738818306,8,0.000422319590349997,9.1709851531691e-05,0.277396098068642
"bookkeeper",87,0.00410900675388466,99,0.00522620493058122,0.00111719817669655,0.271890080404553
"ledger administrator",8,0.000377839701506636,9,0.000475109539143747,9.72698376371112e-05,0.25743678403632
"property handler",8,0.000377839701506636,9,0.000475109539143747,9.72698376371112e-05,0.25743678403632
"payroll",26,0.00122797902989657,29,0.00153090851501874,0.000302929485122174,0.246689461095838
"senior credit controller",18,0.000850139328389931,20,0.00105579897587499,0.000205659647485063,0.241912873122291
"assistant finance manager",9,0.000425069664194965,10,0.000527899487937497,0.000102829823742531,0.241912873122291
"life",9,0.000425069664194965,10,0.000527899487937497,0.000102829823742531,0.241912873122291
"senior accountant",75,0.00354224720162471,81,0.00427598585229372,0.000733738650669012,0.207139312674867
"part time",15,0.000708449440324942,16,0.000844639180699995,0.000136189740375052,0.192236358197399
"finance assistant",152,0.00717895432862608,162,0.00855197170458745,0.00137301737596137,0.191255900665987
"account handler",26,0.00122797902989657,27,0.00142532861743124,0.000197349587534675,0.160710877571987
"payroll officer",30,0.00141689888064988,31,0.00163648841260624,0.000219589531956355,0.15497897200373
"assistant accountant",243,0.0114768809332641,249,0.0131446972496437,0.0016678163163796,0.145319649657224
"business development manager",43,0.00203088839559817,44,0.00232275774692499,0.000291869351326818,0.143715111061459
"assistant financial accountant",25,0.00118074906720824,25,0.00131974871984374,0.000138999652635505,0.117721585810062
"investment",6,0.000283379776129977,6,0.000316739692762498,3.33599166325212e-05,0.117721585810062
"part",6,0.000283379776129977,6,0.000316739692762498,3.33599166325212e-05,0.117721585810062
"part time accountant",6,0.000283379776129977,6,0.000316739692762498,3.33599166325212e-05,0.117721585810062
"asset accountant",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"business development director",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"business project manager",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"corporate accountant",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"financial controller part time",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"firm",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"international",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"international accountant",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"leader",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"office assistant",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"property finance manager",3,0.000141689888064988,3,0.000158369846381249,1.66799583162606e-05,0.117721585810062
"head compliance",10,0.000472299626883295,10,0.000527899487937497,5.55998610542019e-05,0.117721585810062
"administration",5,0.000236149813441647,5,0.000263949743968748,2.7799930527101e-05,0.117721585810062
"credit controller month contract",5,0.000236149813441647,5,0.000263949743968748,2.7799930527101e-05,0.117721585810062
"office administrator",5,0.000236149813441647,5,0.000263949743968748,2.7799930527101e-05,0.117721585810062
"semi senior senior",5,0.000236149813441647,5,0.000263949743968748,2.7799930527101e-05,0.117721585810062
"corporate",13,0.000613989514948283,13,0.000686269334318746,7.22798193704625e-05,0.117721585810062
"mortgage protection advisor",13,0.000613989514948283,13,0.000686269334318746,7.22798193704625e-05,0.117721585810062
"personal account handler",13,0.000613989514948283,13,0.000686269334318746,7.22798193704625e-05,0.117721585810062
"service manager",8,0.000377839701506636,8,0.000422319590349997,4.44798888433615e-05,0.117721585810062
"accountancy",4,0.000188919850753318,4,0.000211159795174999,2.22399444216808e-05,0.117721585810062
"accountant practice",4,0.000188919850753318,4,0.000211159795174999,2.22399444216808e-05,0.117721585810062
"assistant bookkeeper",4,0.000188919850753318,4,0.000211159795174999,2.22399444216808e-05,0.117721585810062
"customer analyst",4,0.000188919850753318,4,0.000211159795174999,2.22399444216808e-05,0.117721585810062
"head business",4,0.000188919850753318,4,0.000211159795174999,2.22399444216808e-05,0.117721585810062
"insurance handler",4,0.000188919850753318,4,0.000211159795174999,2.22399444216808e-05,0.117721585810062
"project analyst",4,0.000188919850753318,4,0.000211159795174999,2.22399444216808e-05,0.117721585810062
"senior officer",4,0.000188919850753318,4,0.000211159795174999,2.22399444216808e-05,0.117721585810062
"senior payroll clerk",4,0.000188919850753318,4,0.000211159795174999,2.22399444216808e-05,0.117721585810062
"senior purchase ledger clerk",4,0.000188919850753318,4,0.000211159795174999,2.22399444216808e-05,0.117721585810062
"accountant financial",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"accountant german",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"assistant accountant k",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"assistant controller",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"assistant temp",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"associate management",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"audit senior semi senior",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"auditor practice",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"bookkeeper credit controller",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"business development coordinator",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"business tax senior",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"compliance accountant",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"compliance insurance",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"credit control part time",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"credit controller permanent time",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"data protection manager",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"head office accountant",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"internal audit assistant manager",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"management accountant accountant",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"management accountant german",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"management accountant global",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"management financial accountant",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"manager analyst",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"manager asset finance",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"manager finance",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"market",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"office risk analyst",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"personal tax semi senior",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"personal tax semi senior senior",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"personal tax senior supervisor",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"project management",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"property account handler",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"purchase ledger clerk month contract",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"risk partner",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"senior account executive",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"senior development underwriter",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"senior product manager",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"support manager",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"system administrator",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"technician broker",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"temporary payroll administrator",2,9.4459925376659e-05,2,0.000105579897587499,1.11199722108404e-05,0.117721585810062
"account handler commercial insurance",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"account handler property",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"accountant contract",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"accountant group",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"administrator assistant",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"administrator team",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"administrator temp",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"administrator time",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"administrator trainee",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"advisor part time",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"advisor temp",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"analyst analyst",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"analyst asset management",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"analyst credit risk",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"analyst developer c",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"analyst experience",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"analyst global finance",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"analyst month",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"analyst temporary",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"asset management",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant accountant bookkeeper",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant accountant practice",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant accountant temp",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant commercial manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant graduate",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant management",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant manager compliance",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant product manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant tax accountant",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant team",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"assistant treasury",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"audit firm",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"audit manager senior manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"audit senior assistant manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"audit specialist",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"business administration",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"business advisory manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"business analyst credit risk",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"business development assistant",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"business development manager retail financial",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"business manager accountant",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"business risk manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"business senior manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"business tax manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"client assistant",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"client financial controller",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"client support administrator",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"collection",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"commercial development executive",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"commercial finance",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"commercial finance analyst property",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"commercial finance director",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"commercial insurance",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"commercial property handler",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"compliance advisor insurance",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"compliance assistant insurance",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"compliance manager financial",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"compliance manager k",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"compliance officer financial",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"compliance regulatory analyst",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"compliance regulatory manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"contract support",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"corporate new business",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"corporate specialist",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"corporate tax manager top firm",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"credit advisor",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"credit analyst finance",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"credit control temp",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"credit handler",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"credit risk business analyst",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"customer coordinator",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"customer data analyst",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"customer handler",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"customer service team leader",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"customer support",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"customer support advisor",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"customer team leader",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"customer team manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"data engineer",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"data protection officer",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"developer investment bank",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"development administrator",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"director partner",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"executive manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"finance administration",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"finance administration manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"finance advisor",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"finance analyst start",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"finance assistant assistant",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"finance assistant month ftc",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"finance manager company",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"finance manager financial controller",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"finance manager practice",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial accountant german",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial accountant practice",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial accountant start",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial analyst part time",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial control",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial controller finance manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial controller financial control manager",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial firm",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial ifa",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial management",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial manager k",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial officer finance director",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial risk",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"financial treasury accountant",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"graduate finance administrator",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"graduate pa",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"group assistant",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"group business partner",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"group finance analyst",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"group tax advisor",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"handler month contract",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"head international",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"head market",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"head payroll",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"head regulatory",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
"head service",1,4.72299626883295e-05,1,5.27899487937497e-05,5.55998610542019e-06,0.117721585810062
